customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value
CUST00313,British,Corporate,Low,74,0.15,Mercedes,E-Class,Platinum,2021,V6,Hybrid,Gray,407840,2022-04-04,Showroom,6,383369.6,Bank Loan,138775,136,Fast-Moving,0.21,102732,1464,City,2023-11-03,4,2969,12,Out of Warranty,24067,920,567509
CUST00314,Filipino,Fleet,Medium,64,0.3,Lexus,RX350,Mid,2021,V8,Petrol,Black,370611,2022-11-10,Online,3,359492.67,Cash,285311,18,Medium-Moving,0.16,71023,1704,Highway,2024-09-20,0,3658,32,Out of Warranty,14575,2817,528953
CUST00315,Filipino,Individual,High,82,0.11,Lexus,RX350,Base,2024,Inline-4,Petrol,Silver,186919,2024-04-14,Online,0,186919.0,Lease,141170,81,Medium-Moving,0.09,104115,2882,Highway,2025-04-22,2,1565,19,Out of Warranty,22600,10284,182385
CUST00316,Indian,Individual,High,100,0.35,Lexus,LX600,Mid,2023,V8,Petrol,Black,279149,2023-08-04,Online,4,267983.04,Cash,115859,156,Medium-Moving,0.14,8969,4066,City,2025-04-30,7,2924,80,Out of Warranty,5843,768,439153
CUST00317,Pakistani,Individual,High,91,0.13,BMW,X5,Premium,2024,V8,Hybrid,White,149151,2022-07-30,Online,7,138710.43,Lease,91523,19,Slow-Moving,0.15,40727,957,Mixed,2023-07-09,6,2442,85,Out of Warranty,22128,14163,505453
CUST00318,Qatari,Individual,Medium,47,0.31,Mercedes,E-Class,Base,2024,V8,Hybrid,White,196271,2023-06-14,Showroom,6,184494.74,Lease,60542,119,Slow-Moving,0.15,66160,4579,City,2023-08-12,4,3174,102,Out of Warranty,20272,11008,494116
CUST00319,Jordanian,Individual,High,56,0.45,Mercedes,E-Class,Platinum,2024,Inline-4,Hybrid,Blue,241995,2022-02-20,Showroom,3,234735.15,Cash,16198,130,Fast-Moving,0.2,71174,1418,Highway,2023-07-11,4,2566,41,Out of Warranty,283,5945,131385
CUST00320,Egyptian,Corporate,Low,74,0.16,Lexus,LX600,Premium,2022,Inline-4,Petrol,Blue,340579,2023-02-22,Fleet Sales,8,313332.68,Cash,142808,17,Fast-Moving,0.1,91315,4809,Mixed,2023-08-15,8,1272,49,Out of Warranty,590,8166,303340
CUST00321,Egyptian,Individual,Medium,89,0.36,BMW,X7,Platinum,2023,V6,Petrol,White,282451,2023-05-30,Online,7,262679.43,Cash,54673,12,Medium-Moving,0.1,80846,1185,Mixed,2023-08-03,5,807,83,Under Warranty,7369,7493,202994
CUST00322,Egyptian,Fleet,Medium,75,0.07,Mercedes,E-Class,Mid,2024,V8,Hybrid,Gray,363351,2022-06-01,Showroom,5,345183.45,Bank Loan,61129,38,Medium-Moving,0.14,46732,1221,Mixed,2023-04-22,1,883,66,Under Warranty,10532,4474,310802
CUST00323,Egyptian,Corporate,Low,77,0.38,BMW,X5,Platinum,2023,V6,Petrol,Silver,194605,2022-11-03,Online,8,179036.6,Bank Loan,100447,170,Fast-Moving,0.25,34004,4349,Mixed,2023-03-26,7,1154,59,Out of Warranty,11965,504,512854
CUST00324,British,Corporate,High,89,0.1,Lexus,LX600,Mid,2022,Inline-4,Hybrid,Blue,178990,2022-03-01,Online,3,173620.3,Cash,109001,14,Slow-Moving,0.23,85932,5226,City,2023-09-28,2,2766,87,Under Warranty,7172,8894,345250
CUST00325,Pakistani,Fleet,High,78,0.09,Lexus,LX600,Base,2021,V6,Hybrid,Black,421311,2024-02-13,Showroom,7,391819.23,Bank Loan,213997,140,Slow-Moving,0.24,60014,5711,City,2025-06-28,2,1100,116,Under Warranty,22315,8964,122308
CUST00326,Filipino,Fleet,Medium,98,0.07,Nissan,Altima,Mid,2022,V6,Petrol,Gray,165397,2022-07-27,Showroom,0,165397.0,Cash,91000,169,Medium-Moving,0.24,74672,2689,Highway,2024-02-13,6,2767,48,Out of Warranty,15406,14990,550786
CUST00327,Filipino,Fleet,Medium,59,0.2,Toyota,Land Cruiser,Mid,2021,V8,Petrol,Blue,391765,2022-11-07,Showroom,3,380012.05,Cash,50985,14,Fast-Moving,0.21,113045,2377,City,2024-02-20,6,3980,10,Out of Warranty,8456,8152,496325
CUST00328,Qatari,Corporate,High,95,0.3,Nissan,Altima,Platinum,2024,V8,Hybrid,Blue,252234,2022-05-18,Fleet Sales,5,239622.3,Lease,134759,87,Medium-Moving,0.21,112624,663,Highway,2023-08-06,4,3013,118,Under Warranty,13569,10375,363590
CUST00329,Indian,Individual,Low,60,0.26,Mercedes,G-Class,Premium,2024,Inline-4,Hybrid,Black,299755,2023-11-23,Showroom,5,284767.25,Lease,101946,11,Slow-Moving,0.16,110557,1275,Highway,2025-04-20,8,1321,23,Out of Warranty,9183,5667,551796
CUST00330,Indian,Individual,Low,91,0.23,BMW,X5,Mid,2022,V6,Hybrid,White,109962,2024-05-08,Fleet Sales,5,104463.9,Cash,34419,135,Fast-Moving,0.19,64497,774,City,2024-07-25,1,2822,57,Under Warranty,6577,923,473228
CUST00331,Pakistani,Individual,High,65,0.44,Nissan,Patrol,Premium,2021,Inline-4,Petrol,Black,84735,2024-06-15,Showroom,5,80498.25,Bank Loan,12899,116,Slow-Moving,0.11,54695,5226,City,2026-02-13,1,1585,83,Out of Warranty,3533,319,597945
CUST00332,Pakistani,Corporate,Low,99,0.1,Toyota,Corolla,Premium,2022,V8,Hybrid,Gray,97011,2022-04-15,Fleet Sales,0,97011.0,Cash,38957,128,Fast-Moving,0.22,16561,4715,Highway,2022-10-17,0,2920,60,Under Warranty,20884,2295,142670
CUST00333,Indian,Individual,High,51,0.45,Nissan,Altima,Base,2023,V8,Hybrid,Gray,420401,2022-02-06,Showroom,3,407788.97,Cash,201054,34,Medium-Moving,0.15,117944,2775,Highway,2023-07-24,4,2587,17,Out of Warranty,3270,650,133377
CUST00334,Filipino,Fleet,Low,40,0.1,Lexus,RX350,Platinum,2024,V6,Petrol,Silver,245765,2024-01-31,Showroom,2,240849.7,Lease,83721,47,Slow-Moving,0.24,119453,1801,Highway,2024-09-28,0,2906,77,Out of Warranty,1073,11157,377143
CUST00335,Jordanian,Corporate,Low,48,0.38,Toyota,Land Cruiser,Mid,2021,Inline-4,Petrol,White,238729,2023-02-15,Online,3,231567.13,Lease,156287,122,Slow-Moving,0.17,98569,2909,Mixed,2023-03-24,3,3017,86,Under Warranty,22421,3249,440016
CUST00336,Jordanian,Fleet,Medium,77,0.3,BMW,X7,Mid,2022,V8,Hybrid,White,230978,2024-04-29,Fleet Sales,8,212499.76,Cash,11766,42,Medium-Moving,0.1,99279,5667,City,2024-10-24,2,3118,95,Out of Warranty,23852,12780,596337
CUST00337,Qatari,Individual,Low,63,0.14,Nissan,Altima,Premium,2022,Inline-4,Hybrid,Gray,242560,2024-03-09,Showroom,2,237708.8,Lease,88191,12,Slow-Moving,0.18,90504,3853,Highway,2024-04-15,6,3491,53,Out of Warranty,1519,9089,207485
CUST00338,Filipino,Individual,Low,52,0.27,Lexus,LX600,Base,2023,V8,Petrol,Blue,439397,2023-05-22,Online,2,430609.06,Lease,160004,125,Medium-Moving,0.11,67978,2694,City,2024-02-23,0,1252,22,Under Warranty,23034,14567,361667
CUST00339,British,Fleet,Low,87,0.36,Lexus,LX600,Premium,2021,V6,Petrol,Gray,147051,2022-07-19,Fleet Sales,5,139698.45,Lease,96300,124,Medium-Moving,0.17,29352,4051,Highway,2024-06-08,5,1197,45,Out of Warranty,20558,5200,547490
CUST00340,Qatari,Corporate,High,82,0.14,Mercedes,G-Class,Premium,2022,Inline-4,Hybrid,Black,196361,2023-07-24,Fleet Sales,5,186542.95,Lease,41594,86,Fast-Moving,0.11,51152,2162,Highway,2024-03-21,8,3394,20,Out of Warranty,10049,11311,586233
CUST00341,Qatari,Corporate,Medium,51,0.39,Mercedes,G-Class,Base,2024,V8,Petrol,Silver,212662,2022-12-06,Showroom,6,199902.28,Cash,50771,30,Medium-Moving,0.13,84674,4585,City,2023-12-08,1,2804,26,Out of Warranty,1312,8726,180648
CUST00342,British,Individual,Medium,92,0.06,Lexus,LX600,Premium,2021,V8,Petrol,Blue,166160,2022-02-26,Online,7,154528.8,Lease,59526,154,Medium-Moving,0.14,119252,2755,Highway,2023-12-04,1,3067,114,Out of Warranty,18913,5019,154578
CUST00343,Jordanian,Fleet,Low,50,0.23,Toyota,Corolla,Premium,2021,V8,Petrol,Black,115702,2024-05-10,Online,2,113387.96,Bank Loan,9358,142,Fast-Moving,0.08,9524,897,Mixed,2024-12-13,2,882,20,Under Warranty,235,14045,386440
CUST00344,British,Fleet,High,58,0.44,Lexus,LX600,Premium,2024,V6,Hybrid,Silver,90704,2023-12-11,Fleet Sales,5,86168.8,Lease,19450,44,Fast-Moving,0.16,111827,5504,City,2024-11-09,3,3615,31,Under Warranty,12510,10390,253429
CUST00345,Egyptian,Corporate,Medium,69,0.27,Mercedes,E-Class,Mid,2024,V8,Petrol,Gray,326806,2024-01-04,Online,7,303929.58,Lease,118000,11,Slow-Moving,0.25,113510,5592,Mixed,2025-02-28,5,1942,57,Out of Warranty,17805,1572,322121
CUST00346,Filipino,Fleet,Medium,73,0.43,Mercedes,E-Class,Mid,2022,Inline-4,Petrol,Silver,273869,2024-04-08,Showroom,1,271130.31,Lease,1764,38,Medium-Moving,0.14,63109,4865,Mixed,2025-01-06,3,1788,34,Out of Warranty,10430,4027,307366
CUST00347,Jordanian,Fleet,High,43,0.27,Lexus,RX350,Premium,2021,Inline-4,Petrol,Gray,392812,2022-12-09,Online,1,388883.88,Cash,205147,108,Fast-Moving,0.24,87902,3094,Highway,2023-07-17,6,3107,52,Out of Warranty,19023,7377,382594
CUST00348,Indian,Individual,Medium,45,0.17,Mercedes,E-Class,Mid,2021,V8,Petrol,Blue,177060,2022-09-24,Online,4,169977.6,Cash,13544,177,Fast-Moving,0.23,104336,5232,Highway,2024-04-23,5,3057,48,Under Warranty,7210,13869,443913
CUST00349,Filipino,Corporate,Low,58,0.4,BMW,X7,Mid,2023,V8,Hybrid,Gray,127660,2024-05-24,Fleet Sales,4,122553.6,Lease,84743,82,Slow-Moving,0.11,84208,3702,Mixed,2025-03-11,1,3394,27,Under Warranty,4888,1862,294788
CUST00350,Jordanian,Fleet,Low,51,0.25,Nissan,Patrol,Premium,2021,V8,Hybrid,Gray,409630,2022-11-08,Showroom,5,389148.5,Bank Loan,190620,89,Fast-Moving,0.2,22037,1537,Highway,2024-01-22,2,3541,42,Out of Warranty,2499,1860,272459
CUST00351,Jordanian,Individual,Medium,84,0.35,Mercedes,G-Class,Mid,2021,Inline-4,Hybrid,White,322848,2022-12-20,Showroom,1,319619.52,Lease,152460,45,Medium-Moving,0.09,19765,4006,Highway,2024-06-06,0,2576,114,Out of Warranty,12237,3115,553732
CUST00352,Indian,Individual,Low,100,0.38,Lexus,LX600,Mid,2023,Inline-4,Petrol,Blue,326431,2023-09-07,Fleet Sales,8,300316.52,Bank Loan,121895,97,Fast-Moving,0.22,60419,3942,Highway,2024-08-10,8,2838,63,Under Warranty,1470,12780,539514
CUST00353,Qatari,Corporate,Medium,83,0.31,BMW,X7,Base,2022,V8,Petrol,Black,298394,2024-02-10,Fleet Sales,1,295410.06,Lease,201235,12,Slow-Moving,0.15,52090,1688,City,2024-06-18,3,2115,112,Under Warranty,20603,14594,334109
CUST00354,Egyptian,Corporate,Low,68,0.18,Toyota,Corolla,Base,2021,V6,Petrol,Blue,318412,2023-06-16,Fleet Sales,2,312043.76,Bank Loan,168768,132,Medium-Moving,0.22,35597,5625,City,2023-11-06,8,3894,45,Under Warranty,22202,7799,204945
CUST00355,Pakistani,Individual,High,53,0.31,Mercedes,E-Class,Mid,2022,Inline-4,Hybrid,Blue,235623,2023-07-07,Online,8,216773.16,Cash,108851,162,Fast-Moving,0.19,81644,5213,Highway,2024-01-07,5,1929,80,Out of Warranty,15961,2689,539822
CUST00356,British,Corporate,Medium,85,0.18,BMW,X5,Platinum,2024,V8,Hybrid,Blue,349820,2023-03-06,Online,3,339325.4,Bank Loan,22605,172,Medium-Moving,0.15,99025,5288,City,2023-09-14,4,3781,116,Under Warranty,13013,14906,519853
CUST00357,Egyptian,Individual,Low,72,0.19,Mercedes,G-Class,Platinum,2023,V8,Petrol,Silver,347243,2023-12-20,Showroom,8,319463.56,Bank Loan,124737,39,Fast-Moving,0.12,14344,4941,Highway,2025-07-10,4,1847,31,Out of Warranty,15130,5705,291819
CUST00358,Egyptian,Fleet,Medium,65,0.41,BMW,X7,Base,2021,Inline-4,Hybrid,Gray,149053,2022-11-22,Fleet Sales,5,141600.35,Bank Loan,105786,33,Medium-Moving,0.17,96095,3576,Mixed,2024-05-16,8,3962,65,Out of Warranty,10649,1765,388437
CUST00359,Indian,Fleet,High,71,0.1,BMW,X5,Platinum,2021,V8,Petrol,Gray,446263,2023-08-31,Fleet Sales,0,446263.0,Lease,209881,96,Fast-Moving,0.18,13705,4390,City,2024-07-17,8,3926,73,Out of Warranty,20235,4156,469874
CUST00360,Filipino,Individual,Medium,49,0.3,Nissan,Altima,Platinum,2024,V8,Petrol,White,435526,2024-04-05,Online,4,418104.96,Cash,91013,128,Fast-Moving,0.17,69594,1944,Highway,2025-06-14,8,2215,78,Out of Warranty,9695,3310,395303
CUST00361,Egyptian,Fleet,Medium,79,0.11,Nissan,Patrol,Premium,2022,V6,Petrol,Blue,96814,2023-03-28,Fleet Sales,5,91973.3,Lease,61974,62,Fast-Moving,0.2,33680,763,Mixed,2023-08-11,4,1686,113,Under Warranty,3596,12225,200449
CUST00362,Egyptian,Corporate,Low,96,0.43,Lexus,LX600,Base,2021,V6,Petrol,Black,151191,2023-02-25,Online,0,151191.0,Bank Loan,83363,30,Fast-Moving,0.2,57975,970,City,2024-06-03,0,874,53,Under Warranty,23270,12354,511344
CUST00363,Indian,Individual,Low,66,0.36,Nissan,Altima,Base,2022,V8,Petrol,Black,353499,2023-08-31,Fleet Sales,3,342894.03,Cash,77501,140,Fast-Moving,0.12,61896,3572,Mixed,2024-08-13,1,2832,28,Under Warranty,13321,9320,492120
CUST00364,British,Individual,Medium,98,0.45,Nissan,Patrol,Premium,2024,Inline-4,Petrol,Gray,116098,2024-01-06,Online,6,109132.12,Bank Loan,25261,138,Slow-Moving,0.23,34753,4742,Mixed,2024-06-02,8,3860,34,Out of Warranty,13877,4924,329754
CUST00365,Jordanian,Fleet,Medium,45,0.24,Nissan,Altima,Base,2023,Inline-4,Petrol,Blue,359486,2022-02-17,Showroom,2,352296.28,Lease,59100,106,Slow-Moving,0.13,113992,2029,Mixed,2023-07-08,1,1169,44,Out of Warranty,2036,9148,591332
CUST00366,Filipino,Fleet,Medium,80,0.31,Nissan,Altima,Platinum,2023,V8,Petrol,White,283844,2024-04-29,Showroom,6,266813.36,Cash,176161,63,Fast-Moving,0.2,15409,1942,City,2026-03-10,0,1238,23,Out of Warranty,1761,3822,148114
CUST00367,Egyptian,Individual,Low,65,0.14,Nissan,Patrol,Premium,2022,V8,Hybrid,Black,304812,2024-06-16,Online,6,286523.28,Bank Loan,149466,132,Fast-Moving,0.23,13266,5271,Mixed,2024-08-13,5,2358,115,Out of Warranty,3563,7910,142870
CUST00368,British,Corporate,High,52,0.29,Toyota,Camry,Base,2021,V6,Hybrid,Silver,310356,2022-09-11,Online,0,310356.0,Lease,5229,151,Slow-Moving,0.2,11524,5169,Highway,2023-05-16,0,1846,31,Under Warranty,17341,202,514816
CUST00369,Qatari,Fleet,Medium,69,0.09,Lexus,LX600,Mid,2021,V6,Petrol,Blue,100981,2023-05-27,Fleet Sales,4,96941.76,Cash,16497,169,Medium-Moving,0.2,71398,4476,Highway,2024-02-11,5,814,93,Under Warranty,19217,10307,574011
CUST00370,Egyptian,Fleet,High,64,0.3,Lexus,RX350,Base,2022,V8,Hybrid,White,285419,2022-04-01,Fleet Sales,2,279710.62,Lease,145746,95,Medium-Moving,0.22,44165,5574,Mixed,2023-04-04,8,876,52,Under Warranty,13142,3855,190576
CUST00371,Qatari,Corporate,Medium,90,0.18,Toyota,Land Cruiser,Platinum,2021,V6,Petrol,Black,327521,2023-04-11,Online,4,314420.16,Lease,153600,20,Medium-Moving,0.12,85039,4233,Highway,2024-03-04,0,1322,20,Under Warranty,21845,13422,142270
CUST00372,Filipino,Fleet,Medium,90,0.3,Toyota,Camry,Base,2022,V6,Petrol,Gray,123011,2024-03-24,Showroom,6,115630.34,Bank Loan,24885,142,Medium-Moving,0.24,31678,4583,City,2026-02-08,8,1114,68,Under Warranty,23857,10179,200739
CUST00373,British,Fleet,High,56,0.44,BMW,X7,Platinum,2021,V8,Petrol,Black,284713,2024-06-11,Fleet Sales,2,279018.74,Lease,60624,140,Slow-Moving,0.13,113322,1275,City,2025-02-02,3,1301,23,Under Warranty,10596,5543,279748
CUST00374,British,Individual,High,42,0.08,Toyota,Camry,Platinum,2021,V6,Hybrid,Blue,429790,2022-05-09,Online,0,429790.0,Bank Loan,110453,124,Medium-Moving,0.24,40644,3830,City,2023-10-02,5,1928,34,Under Warranty,509,11173,108386
CUST00375,British,Corporate,High,58,0.17,Toyota,Camry,Premium,2021,V8,Petrol,Silver,319942,2022-07-13,Showroom,2,313543.16,Cash,83762,26,Slow-Moving,0.19,82466,1772,Mixed,2023-11-04,4,1705,119,Out of Warranty,2812,9671,544116
CUST00376,Jordanian,Corporate,Low,47,0.23,Lexus,RX350,Platinum,2024,V6,Petrol,Black,118187,2023-06-28,Fleet Sales,4,113459.52,Cash,63971,99,Slow-Moving,0.18,84828,1225,Highway,2024-12-02,2,2620,57,Out of Warranty,21831,1075,502231
CUST00377,Egyptian,Corporate,Medium,64,0.41,BMW,X7,Premium,2021,V6,Petrol,Gray,116091,2022-10-07,Showroom,1,114930.09,Bank Loan,49862,22,Fast-Moving,0.23,9305,614,City,2022-12-28,3,3283,86,Out of Warranty,750,9234,105800
CUST00378,Jordanian,Fleet,Medium,64,0.23,Mercedes,E-Class,Premium,2023,V6,Petrol,Black,428947,2022-03-14,Online,6,403210.18,Bank Loan,190638,33,Medium-Moving,0.1,70508,1682,Mixed,2023-04-14,8,3219,112,Under Warranty,1476,1461,490796
CUST00379,Qatari,Individual,Medium,66,0.25,Toyota,Camry,Mid,2022,Inline-4,Hybrid,Blue,252938,2022-06-18,Fleet Sales,7,235232.34,Lease,71828,133,Medium-Moving,0.14,94612,1392,Highway,2022-12-18,8,2370,77,Out of Warranty,10298,10247,559277
CUST00380,Jordanian,Fleet,High,88,0.16,Lexus,LX600,Base,2022,V8,Hybrid,White,406103,2022-08-01,Online,5,385797.85,Lease,120379,16,Slow-Moving,0.09,98215,825,Highway,2022-09-26,2,2059,110,Under Warranty,6923,7186,524496
CUST00381,Qatari,Individual,Medium,79,0.29,Lexus,RX350,Mid,2021,Inline-4,Hybrid,Blue,288716,2022-01-02,Showroom,5,274280.2,Lease,70315,93,Fast-Moving,0.16,28716,1710,Highway,2022-09-24,2,1832,110,Out of Warranty,4330,10593,118652
CUST00382,British,Corporate,Medium,75,0.19,Toyota,Corolla,Premium,2024,V6,Hybrid,Gray,395547,2022-10-05,Showroom,4,379725.12,Cash,248687,161,Slow-Moving,0.24,33302,702,Highway,2024-07-28,1,3288,63,Under Warranty,17691,1069,97858
CUST00383,British,Corporate,Medium,82,0.32,Mercedes,E-Class,Premium,2021,V8,Hybrid,Black,136433,2023-04-17,Fleet Sales,5,129611.35,Bank Loan,18683,88,Fast-Moving,0.21,104299,2133,Mixed,2024-09-27,1,1170,68,Out of Warranty,10589,3038,459339
CUST00384,Qatari,Individual,Low,41,0.26,Lexus,RX350,Mid,2022,V6,Hybrid,Black,201616,2023-01-23,Showroom,2,197583.68,Bank Loan,130301,85,Medium-Moving,0.2,38800,1527,Mixed,2024-03-02,2,1005,5,Out of Warranty,4789,4676,555373
CUST00385,British,Corporate,Medium,96,0.29,Nissan,Altima,Platinum,2022,V6,Hybrid,Gray,102083,2024-03-06,Fleet Sales,1,101062.17,Lease,64601,143,Slow-Moving,0.08,34843,3938,Highway,2025-01-02,7,3607,114,Under Warranty,19017,12024,343256
CUST00386,British,Fleet,Medium,53,0.23,Mercedes,E-Class,Platinum,2021,V8,Hybrid,White,148310,2023-07-02,Fleet Sales,3,143860.7,Lease,104041,170,Medium-Moving,0.24,37674,901,Mixed,2024-01-16,2,2529,53,Out of Warranty,15383,11041,145172
CUST00387,Egyptian,Individual,Low,52,0.42,Mercedes,E-Class,Mid,2023,V8,Petrol,Gray,163320,2022-07-28,Showroom,5,155154.0,Lease,84779,178,Slow-Moving,0.17,51063,585,City,2023-03-08,1,1835,33,Under Warranty,15084,6257,286524
CUST00388,Jordanian,Fleet,High,49,0.34,Nissan,Altima,Platinum,2022,Inline-4,Hybrid,Gray,116566,2022-11-04,Online,5,110737.7,Lease,54532,92,Medium-Moving,0.23,27614,4638,Mixed,2023-10-05,2,2031,60,Out of Warranty,9497,6401,214458
CUST00389,Indian,Corporate,Low,45,0.21,BMW,X5,Premium,2022,Inline-4,Petrol,Gray,296910,2023-06-27,Fleet Sales,6,279095.4,Bank Loan,54472,87,Fast-Moving,0.21,110037,5196,City,2023-12-27,0,3918,69,Under Warranty,14684,3214,369584
CUST00390,Filipino,Individual,Medium,91,0.14,Mercedes,E-Class,Mid,2023,V6,Hybrid,Gray,127993,2023-06-28,Fleet Sales,6,120313.42,Bank Loan,38874,168,Medium-Moving,0.24,69679,2617,Highway,2024-04-11,5,3719,88,Under Warranty,10289,5708,486698
CUST00391,Filipino,Individual,High,59,0.21,Nissan,Altima,Base,2021,V6,Petrol,Gray,345788,2022-08-24,Online,0,345788.0,Cash,104561,80,Medium-Moving,0.13,88003,1248,Highway,2024-01-17,4,3547,71,Out of Warranty,6444,489,328350
CUST00392,Qatari,Fleet,High,82,0.13,BMW,X7,Premium,2024,V6,Hybrid,Silver,271006,2023-10-11,Online,3,262875.82,Cash,49995,177,Slow-Moving,0.1,44703,5524,Mixed,2024-01-15,7,1023,119,Under Warranty,20129,14526,411536
CUST00393,Indian,Fleet,Medium,89,0.43,Toyota,Land Cruiser,Platinum,2021,V6,Petrol,Black,255889,2023-08-05,Fleet Sales,6,240535.66,Bank Loan,189543,12,Slow-Moving,0.19,10120,4122,Highway,2024-03-30,1,3530,52,Out of Warranty,2183,2274,519082
CUST00394,Pakistani,Corporate,Low,79,0.17,Mercedes,G-Class,Base,2021,V8,Hybrid,White,140081,2024-05-29,Showroom,6,131676.14,Bank Loan,71704,133,Medium-Moving,0.11,23461,5369,City,2024-08-01,4,1645,96,Out of Warranty,17480,6295,556300
CUST00395,British,Corporate,Medium,86,0.2,Toyota,Camry,Premium,2023,V6,Petrol,White,284826,2023-08-06,Fleet Sales,5,270584.7,Cash,190901,167,Fast-Moving,0.18,93768,4330,Mixed,2024-10-09,3,3160,37,Out of Warranty,19819,2018,148893
CUST00396,Jordanian,Individual,Medium,78,0.17,BMW,X7,Premium,2022,V8,Hybrid,Silver,301183,2023-08-25,Showroom,6,283112.02,Bank Loan,162602,136,Fast-Moving,0.19,24893,756,City,2024-05-13,0,2758,92,Under Warranty,575,6489,574048
CUST00397,Egyptian,Fleet,Medium,71,0.42,Mercedes,E-Class,Platinum,2024,Inline-4,Hybrid,Silver,419500,2023-04-06,Showroom,1,415305.0,Lease,231072,146,Slow-Moving,0.14,77896,994,City,2024-05-25,1,1345,81,Out of Warranty,19794,4506,510374
CUST00398,Pakistani,Fleet,Low,48,0.19,Nissan,Patrol,Base,2021,V6,Hybrid,Gray,173708,2022-12-13,Showroom,7,161548.44,Lease,76866,146,Slow-Moving,0.2,96741,2096,Mixed,2024-07-22,7,1950,54,Out of Warranty,21275,2096,259292
CUST00399,Jordanian,Corporate,Low,46,0.13,Nissan,Altima,Premium,2022,V6,Hybrid,Gray,410683,2022-04-18,Showroom,4,394255.68,Bank Loan,79835,33,Fast-Moving,0.18,62036,3270,City,2022-11-02,0,1293,69,Out of Warranty,227,8836,303937
CUST00400,Egyptian,Corporate,Medium,98,0.28,Nissan,Altima,Platinum,2023,V8,Petrol,Gray,354951,2023-03-29,Online,6,333653.94,Cash,195184,81,Fast-Moving,0.19,111965,960,City,2025-02-09,6,1871,34,Out of Warranty,1919,10310,460927
CUST00401,Egyptian,Fleet,High,42,0.3,Toyota,Corolla,Mid,2023,Inline-4,Petrol,White,143972,2023-02-10,Showroom,5,136773.4,Cash,65795,70,Slow-Moving,0.23,104254,4478,City,2023-04-05,4,2432,27,Under Warranty,24043,13646,518287
CUST00402,Qatari,Fleet,Low,50,0.24,Toyota,Land Cruiser,Mid,2021,V6,Hybrid,White,218972,2022-01-31,Showroom,5,208023.4,Lease,69480,56,Medium-Moving,0.09,13495,5146,City,2022-10-21,7,2181,57,Out of Warranty,2076,1172,372174
CUST00403,Filipino,Individual,Low,92,0.24,Lexus,RX350,Base,2021,V6,Hybrid,White,106198,2022-03-17,Online,5,100888.1,Lease,14435,111,Slow-Moving,0.14,108077,5735,Highway,2022-11-23,8,3720,69,Out of Warranty,5970,4389,429971
CUST00404,Pakistani,Corporate,Low,99,0.18,BMW,X7,Mid,2021,Inline-4,Petrol,Gray,178434,2022-10-14,Showroom,4,171296.64,Bank Loan,110232,158,Fast-Moving,0.09,73009,3796,Highway,2023-01-07,4,833,10,Out of Warranty,23270,11627,157983
CUST00405,Indian,Individual,Low,59,0.44,Toyota,Camry,Mid,2023,V8,Petrol,Black,308245,2022-12-02,Showroom,7,286667.85,Cash,183935,78,Slow-Moving,0.08,84280,3591,Highway,2024-07-13,7,3817,56,Under Warranty,10587,9045,368622
CUST00406,Jordanian,Fleet,High,91,0.29,Nissan,Patrol,Mid,2023,Inline-4,Hybrid,White,383884,2024-01-25,Fleet Sales,7,357012.12,Bank Loan,227592,32,Slow-Moving,0.15,75417,2893,Mixed,2024-07-24,0,1812,51,Under Warranty,22330,12950,449391
CUST00407,Pakistani,Corporate,High,81,0.2,Toyota,Land Cruiser,Platinum,2022,Inline-4,Petrol,Blue,250233,2023-12-30,Fleet Sales,4,240223.68,Cash,18579,126,Fast-Moving,0.23,70088,2258,City,2024-09-21,5,3694,112,Under Warranty,14858,5163,325544
CUST00408,British,Fleet,Low,98,0.33,Mercedes,G-Class,Platinum,2024,Inline-4,Petrol,Black,261740,2023-04-13,Fleet Sales,6,246035.6,Cash,18825,91,Fast-Moving,0.23,75656,1787,Highway,2024-05-15,0,2152,87,Under Warranty,20256,7527,472836
CUST00409,Indian,Corporate,Medium,61,0.12,Nissan,Patrol,Platinum,2021,V8,Petrol,Silver,356998,2024-01-26,Online,2,349858.04,Lease,95339,120,Fast-Moving,0.11,89102,4285,Mixed,2025-01-23,7,3601,56,Under Warranty,16466,14580,242403
CUST00410,Indian,Individual,Medium,55,0.19,BMW,X5,Mid,2021,Inline-4,Hybrid,White,396702,2023-04-16,Showroom,3,384800.94,Cash,63728,173,Slow-Moving,0.09,108460,2414,Highway,2024-02-15,0,3991,71,Out of Warranty,22594,9144,159577
