customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,days_since_purchase,days_since_last_service,vehicle_age_years,is_under_warranty,revenue_per_service,total_revenue,customer_segment,segment_name,will_churn,brand_encoded,customer_type_encoded,income_band_encoded,churn_prediction,churn_probability,predicted_clv,clv_growth_potential,service_overdue,service_due_soon
CUST01029,Indian,Individual,Low,71,0.42,Toyota,Corolla,Mid,2022,V8,Petrol,Black,415324,2024-03-27,Online,7,386251.32,Lease,79843,100,Slow-Moving,0.12,113711,4395,Highway,2025-03-26,8,2858,62,Under Warranty,11101,2183,267738,652,288,4,1,1233.4444444444443,13284,1,Premium Loyalists,1,4,2,1,0,0.27639517,351313.0500525234,83575.05005252338,False,False
CUST01030,British,Corporate,High,46,0.32,Nissan,Patrol,Platinum,2023,Inline-4,Petrol,Gray,300593,2023-10-24,Online,6,282557.42,Cash,62834,56,Medium-Moving,0.19,112108,908,Highway,2024-01-25,5,2870,114,Under Warranty,14009,9972,183647,807,714,3,1,2334.8333333333335,23981,0,Budget Conscious,0,3,0,0,0,0.2466332,324277.98519887123,140630.98519887123,False,False
CUST01031,Egyptian,Individual,High,41,0.23,Lexus,RX350,Platinum,2022,V6,Hybrid,Gray,275549,2023-05-12,Online,2,270038.02,Lease,122949,59,Slow-Moving,0.19,48461,5206,Highway,2025-01-06,0,3618,94,Out of Warranty,20241,5273,148197,972,367,4,0,20241.0,25514,2,High-Risk Churners,0,1,2,0,0,0.26631662,300176.9147841761,151979.9147841761,False,False
CUST01032,Filipino,Individual,High,96,0.19,Lexus,RX350,Premium,2022,V6,Hybrid,Gray,285674,2024-04-12,Showroom,1,282817.26,Bank Loan,13882,134,Fast-Moving,0.23,50218,1410,City,2025-12-01,3,2621,75,Out of Warranty,16157,12246,331103,636,38,4,0,4039.25,28403,4,VIP Elite,0,1,2,0,0,0.13401876,341157.8080131427,10054.808013142727,False,False
CUST01033,Pakistani,Individual,Low,49,0.11,Nissan,Patrol,Platinum,2022,Inline-4,Petrol,Silver,409160,2024-06-15,Showroom,8,376427.2,Lease,239666,144,Medium-Moving,0.2,82637,5798,City,2025-03-04,8,2496,109,Under Warranty,14941,11948,535994,572,310,4,1,1660.111111111111,26889,1,Premium Loyalists,0,3,2,1,0,0.17352717,353341.4517122869,-182652.54828771309,False,False
CUST01034,Filipino,Fleet,Medium,77,0.29,Nissan,Altima,Premium,2024,Inline-4,Petrol,Black,135365,2022-03-08,Showroom,7,125889.45,Bank Loan,33653,29,Medium-Moving,0.08,31006,2512,Highway,2022-06-21,6,3876,106,Under Warranty,22229,7880,319076,1402,1297,2,1,3175.5714285714284,30109,4,VIP Elite,0,3,1,2,0,0.3420799,381559.2414510558,62483.2414510558,False,False
CUST01035,Qatari,Corporate,High,100,0.19,Lexus,LX600,Platinum,2021,V6,Petrol,Gray,288542,2024-01-31,Showroom,1,285656.58,Cash,205052,89,Medium-Moving,0.13,12425,2198,Mixed,2025-08-09,8,1808,115,Under Warranty,3664,14145,136344,708,152,5,1,407.1111111111111,17809,4,VIP Elite,0,1,0,0,0,0.18137634,362644.3027560758,226300.3027560758,False,False
CUST01036,Egyptian,Corporate,Medium,49,0.12,Lexus,RX350,Platinum,2022,V8,Petrol,Silver,149296,2023-01-06,Online,8,137352.32,Bank Loan,61588,66,Medium-Moving,0.2,44235,4240,Mixed,2023-02-11,3,1704,72,Out of Warranty,4643,14915,127453,1098,1062,4,0,1160.75,19558,2,High-Risk Churners,0,1,0,2,0,0.3113452,320383.53860189504,192930.53860189504,False,False
CUST01037,Jordanian,Fleet,High,84,0.06,BMW,X5,Premium,2022,V6,Petrol,Black,105871,2022-08-09,Fleet Sales,5,100577.45,Bank Loan,49103,38,Fast-Moving,0.11,34284,1840,Mixed,2023-08-21,0,2654,69,Out of Warranty,19209,5736,468019,1248,871,4,0,19209.0,24945,3,Service Champions,0,0,1,0,0,0.09847347,375134.6487669573,-92884.35123304272,False,False
CUST01038,Egyptian,Individual,Low,66,0.38,Nissan,Altima,Base,2023,V8,Petrol,Gray,426068,2024-05-13,Fleet Sales,2,417546.64,Cash,319371,157,Slow-Moving,0.13,91221,3116,Highway,2025-09-11,6,3050,79,Out of Warranty,19464,11243,563480,605,119,3,0,2780.5714285714284,30707,1,Premium Loyalists,1,3,2,1,0,0.3292061,381299.5233522842,-182180.47664771578,False,False
CUST01039,Pakistani,Corporate,Medium,86,0.27,BMW,X7,Mid,2021,V6,Petrol,Gray,384480,2022-10-02,Fleet Sales,7,357566.4,Cash,207946,54,Slow-Moving,0.13,98046,4560,Highway,2023-03-16,3,1388,67,Under Warranty,18898,201,444716,1194,1029,5,1,4724.5,19099,3,Service Champions,0,0,0,2,0,0.21899617,364734.1367710552,-79981.86322894483,False,False
CUST01040,Indian,Corporate,Medium,57,0.28,Mercedes,G-Class,Platinum,2021,V6,Hybrid,Gray,313658,2024-02-27,Online,2,307384.84,Lease,189607,171,Slow-Moving,0.1,105825,2132,Mixed,2024-09-27,5,1482,50,Out of Warranty,12996,10290,237033,681,468,5,0,2166.0,23286,0,Budget Conscious,0,2,0,2,0,0.266317,361887.99712985515,124854.99712985515,False,False
CUST01041,Qatari,Corporate,Low,92,0.18,BMW,X5,Platinum,2021,Inline-4,Hybrid,Black,205421,2022-06-03,Fleet Sales,0,205421.0,Bank Loan,29143,136,Medium-Moving,0.25,109194,3368,Highway,2024-04-22,5,3895,103,Out of Warranty,16302,9890,164972,1315,626,5,0,2717.0,26192,2,High-Risk Churners,0,0,0,1,0,0.20810534,294120.94107781624,129148.94107781624,False,False
CUST01042,Egyptian,Individual,Low,66,0.42,Toyota,Camry,Premium,2021,Inline-4,Hybrid,Blue,305570,2023-03-20,Showroom,1,302514.3,Bank Loan,76647,47,Fast-Moving,0.2,47346,2119,City,2023-06-30,8,1104,20,Out of Warranty,5775,600,599115,1025,923,5,0,641.6666666666666,6375,1,Premium Loyalists,1,4,2,1,1,0.5804787,396231.7399321966,-202883.26006780338,False,True
CUST01043,Jordanian,Fleet,High,56,0.12,Mercedes,E-Class,Mid,2024,V8,Petrol,White,262709,2022-12-24,Fleet Sales,1,260081.91,Cash,105401,58,Slow-Moving,0.22,103503,2367,Highway,2023-06-20,4,1789,51,Under Warranty,15770,9857,414945,1111,933,2,1,3154.0,25627,0,Budget Conscious,0,2,1,0,0,0.18525724,340054.74215072434,-74890.25784927566,False,False
CUST01044,Pakistani,Corporate,Low,96,0.33,BMW,X7,Premium,2024,V6,Hybrid,Blue,188900,2022-05-24,Fleet Sales,3,183233.0,Bank Loan,83468,123,Medium-Moving,0.18,54904,4493,Mixed,2023-07-18,4,1309,62,Out of Warranty,17996,2304,260616,1325,905,2,0,3599.2,20300,4,VIP Elite,0,0,0,1,0,0.22775406,331131.36382781377,70515.36382781377,False,False
CUST01045,Jordanian,Individual,High,98,0.08,Mercedes,E-Class,Base,2022,V8,Hybrid,White,385052,2024-01-05,Online,0,385052.0,Cash,282026,150,Medium-Moving,0.09,61986,4666,City,2024-12-14,3,2671,90,Under Warranty,4818,1813,575080,734,390,4,1,1204.5,6631,3,Service Champions,0,2,2,0,0,0.24151352,388493.64798911836,-186586.35201088164,False,False
CUST01046,British,Individual,High,93,0.32,Nissan,Patrol,Platinum,2023,Inline-4,Hybrid,White,208657,2023-11-05,Fleet Sales,3,202397.29,Lease,70211,97,Slow-Moving,0.2,21982,2258,Mixed,2025-09-05,7,3935,98,Out of Warranty,14879,11346,531755,795,125,3,0,1859.875,26225,4,VIP Elite,0,3,2,0,0,0.14024521,377813.80714482954,-153941.19285517046,False,False
CUST01047,Filipino,Corporate,Low,44,0.44,Lexus,RX350,Mid,2021,V8,Hybrid,Gray,167011,2023-08-17,Online,0,167011.0,Bank Loan,119742,95,Slow-Moving,0.16,105956,3511,City,2025-04-12,4,1347,35,Under Warranty,12840,11516,303704,875,271,5,1,2568.0,24356,1,Premium Loyalists,1,1,0,1,0,0.31907728,275946.63360750466,-27757.366392495343,False,False
CUST01048,British,Corporate,High,65,0.06,Toyota,Corolla,Premium,2024,Inline-4,Hybrid,White,273580,2024-03-25,Showroom,2,268108.4,Cash,91545,14,Medium-Moving,0.15,56866,3318,Mixed,2025-12-31,8,1008,46,Out of Warranty,15493,14839,99443,654,8,2,0,1721.4444444444443,30332,2,High-Risk Churners,0,4,0,0,0,0.23106234,322913.1213696739,223470.12136967393,False,False
CUST01049,Jordanian,Corporate,High,57,0.26,Lexus,LX600,Premium,2022,Inline-4,Petrol,Black,258399,2022-01-08,Fleet Sales,5,245479.05,Lease,38615,141,Slow-Moving,0.11,46471,2811,Mixed,2023-02-25,7,3431,110,Under Warranty,24717,931,279599,1461,1048,4,1,3089.625,25648,0,Budget Conscious,0,1,0,0,0,0.25114414,332878.15300470486,53279.15300470486,False,False
CUST01050,Filipino,Corporate,High,84,0.25,Mercedes,E-Class,Platinum,2021,V6,Hybrid,Blue,317579,2023-05-02,Online,1,314403.21,Cash,6532,89,Fast-Moving,0.18,87357,2991,Mixed,2023-11-24,1,1276,15,Under Warranty,15816,7689,412504,982,776,5,1,7908.0,23505,3,Service Champions,0,2,0,0,0,0.17350197,364104.6953597263,-48399.30464027368,False,True
CUST01051,Filipino,Corporate,Medium,67,0.33,Toyota,Camry,Platinum,2024,V6,Petrol,Blue,169224,2023-09-13,Online,4,162455.04,Bank Loan,94422,172,Fast-Moving,0.2,66905,2826,Highway,2024-02-09,5,2549,38,Out of Warranty,21404,14004,138258,848,699,2,0,3567.3333333333335,35408,4,VIP Elite,0,4,0,2,0,0.22168678,359162.07710102655,220904.07710102655,False,False
CUST01052,British,Corporate,Medium,76,0.31,BMW,X5,Platinum,2022,V6,Hybrid,Black,114658,2023-02-01,Fleet Sales,5,108925.1,Cash,8267,31,Slow-Moving,0.1,60437,5341,Mixed,2023-07-23,1,933,72,Under Warranty,1147,13553,206858,1072,900,4,1,573.5,14700,2,High-Risk Churners,0,0,0,2,0,0.27145383,332114.0147903513,125256.01479035133,False,False
CUST01053,Qatari,Fleet,High,76,0.36,Lexus,LX600,Mid,2021,V8,Petrol,White,307715,2022-09-04,Fleet Sales,3,298483.55,Cash,179071,13,Fast-Moving,0.16,68030,4205,City,2023-02-08,7,2464,113,Out of Warranty,14562,790,112604,1222,1065,5,0,1820.25,15352,2,High-Risk Churners,1,1,1,0,0,0.2758179,318301.76380160276,205697.76380160276,False,False
CUST01054,Jordanian,Fleet,Medium,62,0.07,Nissan,Patrol,Base,2022,V6,Hybrid,Silver,441141,2023-04-12,Fleet Sales,4,423495.36,Cash,193139,86,Slow-Moving,0.2,117522,5276,Mixed,2024-04-23,4,3747,76,Out of Warranty,14105,14287,450132,1002,625,4,0,2821.0,28392,3,Service Champions,0,3,1,2,0,0.28282878,360719.4141026008,-89412.58589739923,False,False
CUST01055,British,Fleet,High,88,0.19,Mercedes,G-Class,Premium,2024,Inline-4,Hybrid,Black,251428,2022-11-18,Showroom,8,231313.76,Cash,136117,170,Fast-Moving,0.22,69468,4277,City,2023-05-18,1,2519,42,Out of Warranty,3317,11880,465539,1147,966,2,0,1658.5,15197,3,Service Champions,0,2,1,0,0,0.17328042,334405.7792737895,-131133.2207262105,False,False
CUST01056,Filipino,Corporate,Medium,57,0.14,BMW,X7,Mid,2023,Inline-4,Petrol,Silver,190563,2023-05-18,Online,4,182940.48,Cash,142592,145,Slow-Moving,0.1,115410,4288,Mixed,2024-12-29,7,2384,95,Under Warranty,10197,1724,290055,966,375,3,1,1274.625,11921,2,High-Risk Churners,0,0,0,2,0,0.31389403,324858.76627974317,34803.76627974317,False,False
CUST01057,British,Fleet,Medium,93,0.4,Lexus,RX350,Base,2024,V8,Hybrid,White,175785,2022-02-06,Showroom,1,174027.15,Lease,93943,132,Fast-Moving,0.17,69990,5906,City,2023-04-13,3,3259,90,Out of Warranty,17952,7438,148199,1432,1001,2,0,4488.0,25390,2,High-Risk Churners,1,1,1,2,0,0.29425144,341096.26817946514,192897.26817946514,False,False
CUST01058,Jordanian,Fleet,High,98,0.13,Mercedes,E-Class,Base,2022,Inline-4,Petrol,White,151998,2022-06-29,Fleet Sales,8,139838.16,Cash,89174,83,Fast-Moving,0.18,55226,3789,City,2023-02-07,4,1160,101,Out of Warranty,16862,9080,378888,1289,1066,4,0,3372.4,25942,3,Service Champions,0,2,1,0,0,0.22755383,379038.5806782699,150.58067826990737,False,False
CUST01059,Jordanian,Individual,High,68,0.38,Toyota,Camry,Platinum,2022,V8,Petrol,Silver,344080,2023-02-27,Online,7,319994.4,Bank Loan,127935,82,Fast-Moving,0.17,38124,4878,City,2024-05-31,3,2538,97,Under Warranty,4820,997,437565,1046,587,4,1,1205.0,5817,1,Premium Loyalists,1,4,2,0,0,0.29429623,321239.9596124867,-116325.04038751329,False,False
CUST01060,British,Individual,Low,73,0.44,Nissan,Altima,Mid,2021,V8,Petrol,Blue,380682,2022-10-03,Online,7,354034.26,Cash,138059,83,Fast-Moving,0.23,5434,1624,Highway,2022-12-21,4,1950,114,Under Warranty,14547,5512,596962,1193,1114,5,1,2909.4,20059,4,VIP Elite,1,3,2,1,1,0.51002795,367336.0404788291,-229625.95952117088,False,False
CUST01061,Filipino,Individual,Medium,51,0.29,Nissan,Altima,Platinum,2023,Inline-4,Hybrid,Blue,361698,2023-05-29,Fleet Sales,4,347230.08,Cash,121769,176,Medium-Moving,0.08,112895,4602,Mixed,2025-03-04,4,2177,33,Under Warranty,21523,7095,368791,955,310,3,1,4304.6,28618,1,Premium Loyalists,0,3,2,2,0,0.18280658,338859.710247296,-29931.289752703975,False,False
CUST01062,Indian,Corporate,Medium,99,0.28,BMW,X7,Premium,2022,V6,Hybrid,Silver,108841,2022-12-01,Fleet Sales,8,100133.72,Cash,42013,19,Fast-Moving,0.16,94660,3772,Highway,2024-04-15,2,2359,37,Under Warranty,9079,9797,144788,1134,633,4,1,3026.3333333333335,18876,2,High-Risk Churners,0,0,0,2,0,0.1744672,313173.6733824295,168385.67338242952,False,False
CUST01063,Qatari,Individual,Medium,48,0.09,Nissan,Patrol,Premium,2021,Inline-4,Hybrid,White,156264,2023-10-23,Showroom,6,146888.16,Bank Loan,28142,138,Slow-Moving,0.2,22401,1120,Highway,2024-01-27,6,2590,72,Out of Warranty,17426,3628,235397,808,712,5,0,2489.4285714285716,21054,0,Budget Conscious,0,3,2,2,0,0.2400414,340470.0351816557,105073.03518165572,False,False
CUST01064,Jordanian,Individual,Low,82,0.17,Nissan,Patrol,Base,2021,V6,Hybrid,Silver,350740,2023-08-18,Showroom,3,340217.8,Lease,192831,33,Fast-Moving,0.12,62987,848,Highway,2023-10-31,7,821,13,Out of Warranty,4393,14432,246042,874,800,5,0,549.125,18825,4,VIP Elite,0,3,2,1,0,0.19095188,304027.4395128493,57985.43951284932,False,True
CUST01065,Qatari,Individual,Medium,74,0.33,Nissan,Altima,Premium,2021,V6,Hybrid,Silver,444288,2022-10-16,Showroom,3,430959.36,Cash,205659,81,Slow-Moving,0.12,108386,557,City,2024-04-24,1,2249,51,Out of Warranty,17003,9814,150084,1180,624,5,0,8501.5,26817,4,VIP Elite,0,3,2,2,0,0.17986229,314167.89787737787,164083.89787737787,False,False
CUST01066,Qatari,Corporate,High,46,0.11,Mercedes,E-Class,Mid,2024,V6,Petrol,Silver,311404,2023-11-26,Fleet Sales,6,292719.76,Bank Loan,172832,58,Fast-Moving,0.23,110504,551,Mixed,2024-04-24,4,3176,85,Under Warranty,4763,7715,111063,774,624,2,1,952.6,12478,0,Budget Conscious,0,2,0,0,0,0.040086064,327600.252023644,216537.252023644,False,False
CUST01067,Indian,Fleet,Medium,55,0.3,Mercedes,G-Class,Platinum,2023,Inline-4,Petrol,Gray,435751,2022-01-17,Showroom,7,405248.43,Lease,140311,170,Medium-Moving,0.08,32821,866,City,2022-04-27,4,2052,101,Out of Warranty,5760,4287,506521,1452,1352,3,0,1152.0,10047,0,Budget Conscious,0,2,1,2,0,0.15612124,417896.15140411997,-88624.84859588003,False,False
CUST01068,Jordanian,Fleet,Medium,53,0.12,Mercedes,G-Class,Platinum,2024,V6,Petrol,Gray,360596,2022-11-23,Showroom,6,338960.24,Cash,234632,10,Medium-Moving,0.13,106912,3696,City,2024-10-20,7,1408,16,Under Warranty,12979,5816,226843,1142,445,2,1,1622.375,18795,2,High-Risk Churners,0,2,1,2,0,0.24923298,336980.6522831002,110137.65228310018,False,True
CUST01069,Filipino,Individual,Low,82,0.14,Toyota,Corolla,Platinum,2022,Inline-4,Petrol,Blue,435107,2023-09-15,Fleet Sales,8,400298.44,Lease,22829,124,Medium-Moving,0.17,40334,4490,Highway,2024-07-18,2,1169,77,Under Warranty,23808,3545,110495,846,539,4,1,7936.0,27353,2,High-Risk Churners,0,4,2,1,0,0.21274075,389912.9345963003,279417.9345963003,False,False
CUST01070,Filipino,Individual,Medium,65,0.16,Mercedes,E-Class,Premium,2024,V6,Hybrid,Blue,139608,2023-05-25,Fleet Sales,3,135419.76,Cash,78551,80,Medium-Moving,0.2,108700,1797,Mixed,2024-11-25,2,3113,39,Under Warranty,18623,10,236557,959,409,2,1,6207.666666666667,18633,0,Budget Conscious,0,2,2,2,0,0.27455202,346732.6868907645,110175.68689076451,False,False
CUST01071,Egyptian,Corporate,High,85,0.33,Lexus,RX350,Base,2023,V8,Petrol,Silver,158801,2022-10-24,Online,7,147684.93,Bank Loan,50850,112,Fast-Moving,0.17,39884,1731,Highway,2024-07-09,7,1694,67,Out of Warranty,994,10985,211493,1172,548,3,0,124.25,11979,4,VIP Elite,0,1,0,0,0,0.15922862,353276.3533561216,141783.35335612157,False,False
CUST01072,Qatari,Individual,High,42,0.25,Mercedes,E-Class,Mid,2023,V8,Hybrid,Blue,382777,2023-06-11,Showroom,0,382777.0,Cash,278332,159,Medium-Moving,0.2,84161,1716,City,2024-01-28,5,1187,71,Out of Warranty,23087,9025,390283,942,711,3,0,3847.8333333333335,32112,0,Budget Conscious,0,2,2,0,0,0.18063422,321755.3220610132,-68527.6779389868,False,False
CUST01073,Indian,Corporate,Low,98,0.41,Mercedes,G-Class,Base,2021,V6,Petrol,Gray,115798,2023-02-03,Online,8,106534.16,Lease,66151,153,Medium-Moving,0.19,31645,2850,Mixed,2024-03-11,6,2087,78,Under Warranty,12622,5688,422992,1070,668,5,1,1803.142857142857,18310,4,VIP Elite,1,2,0,1,0,0.31184512,353065.3069747553,-69926.69302524469,False,False
CUST01074,Jordanian,Fleet,High,82,0.17,Toyota,Camry,Mid,2022,Inline-4,Petrol,Gray,203192,2023-04-21,Fleet Sales,2,199128.16,Lease,126168,162,Slow-Moving,0.13,91289,4441,Highway,2024-05-16,8,1154,99,Out of Warranty,17694,10925,272362,993,602,4,0,1966.0,28619,2,High-Risk Churners,0,4,1,0,0,0.23190272,330760.5408264276,58398.540826427576,False,False
CUST01075,Indian,Corporate,Medium,71,0.31,Toyota,Land Cruiser,Platinum,2021,Inline-4,Hybrid,Blue,286574,2023-07-06,Online,5,272245.3,Bank Loan,7469,115,Slow-Moving,0.17,60779,2119,Mixed,2025-02-06,6,1903,61,Out of Warranty,7342,8771,231053,917,336,5,0,1048.857142857143,16113,4,VIP Elite,0,4,0,2,0,0.21825296,330602.7671593872,99549.76715938718,False,False
CUST01076,Pakistani,Corporate,Medium,44,0.28,BMW,X7,Platinum,2021,V6,Hybrid,Silver,397608,2024-04-07,Showroom,7,369775.44,Bank Loan,34601,78,Slow-Moving,0.18,117954,813,City,2025-10-23,2,2516,20,Under Warranty,7671,14986,309697,641,77,5,1,2557.0,22657,0,Budget Conscious,0,0,0,2,0,0.1750415,334577.7248732291,24880.724873229105,False,True
CUST01077,Egyptian,Corporate,High,96,0.44,Mercedes,G-Class,Premium,2022,Inline-4,Hybrid,White,114905,2023-10-24,Online,5,109159.75,Cash,46369,121,Fast-Moving,0.18,70183,3736,City,2025-09-15,0,1603,65,Out of Warranty,6021,12650,418391,807,115,4,0,6021.0,18671,4,VIP Elite,1,2,0,0,0,0.22818904,346705.01596931386,-71685.98403068614,False,False
CUST01078,Filipino,Individual,High,44,0.26,Mercedes,G-Class,Premium,2022,V8,Hybrid,Blue,400070,2023-06-01,Showroom,8,368064.4,Bank Loan,66340,126,Slow-Moving,0.24,64117,774,Mixed,2024-05-12,6,3489,29,Under Warranty,12103,8615,289290,952,606,4,1,1729.0,20718,0,Budget Conscious,0,2,2,0,0,0.30328327,358095.3452509579,68805.34525095788,False,True
CUST01079,Filipino,Fleet,Medium,42,0.35,Nissan,Patrol,Mid,2022,V8,Petrol,Black,210702,2023-09-02,Showroom,4,202273.92,Bank Loan,14725,102,Fast-Moving,0.22,62851,3331,Highway,2024-09-07,4,2721,68,Under Warranty,14963,10003,441259,859,488,4,1,2992.6,24966,1,Premium Loyalists,0,3,1,2,0,0.34024775,288505.2880987655,-152753.71190123452,False,False
CUST01080,Qatari,Individual,Medium,77,0.14,Lexus,RX350,Base,2023,Inline-4,Petrol,Silver,439799,2024-01-03,Online,1,435401.01,Lease,193103,113,Medium-Moving,0.19,85746,1552,Highway,2025-11-11,6,2639,70,Out of Warranty,16367,13970,382101,736,58,3,0,2338.1428571428573,30337,3,Service Champions,0,1,2,2,0,0.13126817,352037.4901202477,-30063.509879752295,False,False
CUST01081,Jordanian,Individual,Medium,68,0.32,Mercedes,E-Class,Platinum,2022,Inline-4,Hybrid,Blue,265156,2024-03-25,Fleet Sales,5,251898.2,Lease,183010,45,Fast-Moving,0.21,83210,4755,City,2025-07-25,7,995,98,Under Warranty,4048,5152,381516,654,167,4,1,506.0,9200,1,Premium Loyalists,0,2,2,2,0,0.21092543,356109.244991693,-25406.755008306995,False,False
CUST01082,Pakistani,Corporate,Medium,56,0.41,Nissan,Altima,Platinum,2021,V6,Petrol,White,140013,2023-01-18,Showroom,5,133012.35,Cash,72773,78,Medium-Moving,0.17,41538,2194,City,2024-06-24,5,1374,96,Out of Warranty,7757,7523,336844,1086,563,5,0,1292.8333333333333,15280,1,Premium Loyalists,1,3,0,2,0,0.2832361,358270.1361895022,21426.1361895022,False,False
CUST01083,Qatari,Individual,Medium,84,0.34,Nissan,Patrol,Mid,2024,V6,Petrol,Black,283625,2022-08-15,Fleet Sales,1,280788.75,Cash,105072,121,Fast-Moving,0.14,17180,517,Highway,2024-02-13,7,3416,111,Under Warranty,12421,14093,147927,1242,695,2,1,1552.625,26514,4,VIP Elite,0,3,2,2,0,0.081226885,317379.16571632045,169452.16571632045,False,False
CUST01084,Qatari,Individual,High,76,0.44,Toyota,Camry,Platinum,2021,V6,Petrol,Gray,140284,2023-02-08,Showroom,0,140284.0,Lease,53105,21,Slow-Moving,0.2,9289,4952,City,2023-05-05,3,3622,106,Out of Warranty,13440,7411,195192,1065,979,5,0,3360.0,20851,1,Premium Loyalists,1,4,2,0,0,0.31478995,339918.74554374174,144726.74554374174,False,False
CUST01085,Qatari,Individual,High,71,0.32,Toyota,Land Cruiser,Platinum,2024,V6,Hybrid,Blue,442963,2023-10-07,Fleet Sales,7,411955.59,Lease,70946,100,Medium-Moving,0.2,82376,4711,City,2024-06-17,2,1463,54,Out of Warranty,4011,10877,407189,824,570,2,0,1337.0,14888,1,Premium Loyalists,0,4,2,0,0,0.25777695,353350.871490256,-53838.12850974401,False,False
CUST01086,Pakistani,Fleet,High,71,0.07,Toyota,Corolla,Mid,2023,Inline-4,Hybrid,Silver,386334,2024-01-11,Fleet Sales,3,374743.98,Lease,270617,56,Medium-Moving,0.11,83871,4829,City,2025-11-01,0,3512,84,Under Warranty,21710,12649,348742,728,68,3,1,21710.0,34359,2,High-Risk Churners,0,4,1,0,0,0.13433708,344246.1124879519,-4495.887512048124,False,False
CUST01087,Indian,Individual,High,84,0.13,Lexus,LX600,Base,2024,V6,Hybrid,Gray,172504,2022-10-11,Showroom,0,172504.0,Bank Loan,88101,54,Slow-Moving,0.2,41974,4648,City,2023-09-30,0,3506,13,Under Warranty,21773,9959,347914,1185,831,2,1,21773.0,31732,2,High-Risk Churners,0,1,2,0,0,0.09879585,316322.38801896403,-31591.611981035967,False,True
CUST01088,Egyptian,Individual,High,85,0.17,Toyota,Camry,Base,2021,Inline-4,Petrol,White,163093,2023-01-20,Fleet Sales,3,158200.21,Cash,71751,60,Fast-Moving,0.1,44285,3796,City,2023-08-26,5,2249,74,Under Warranty,23678,12764,581618,1084,866,5,1,3946.3333333333335,36442,3,Service Champions,0,4,2,0,0,0.18017031,333821.96230106184,-247796.03769893816,False,False
CUST01089,Pakistani,Fleet,High,69,0.28,BMW,X7,Platinum,2022,V6,Hybrid,Gray,175317,2022-04-22,Online,1,173563.83,Bank Loan,437,140,Medium-Moving,0.09,81724,5343,Highway,2024-03-11,5,3059,20,Under Warranty,498,1070,412174,1357,668,4,1,83.0,1568,1,Premium Loyalists,0,0,1,0,0,0.22753328,332633.4918934402,-79540.5081065598,False,True
CUST01090,Egyptian,Corporate,High,84,0.07,BMW,X7,Base,2023,V8,Hybrid,Black,299783,2022-01-08,Showroom,8,275800.36,Bank Loan,163378,173,Slow-Moving,0.2,91515,788,Mixed,2023-10-28,0,2472,32,Out of Warranty,154,7569,347054,1461,803,3,0,154.0,7723,3,Service Champions,0,0,0,0,0,0.16503474,350156.2707730285,3102.270773028489,False,False
CUST01091,Filipino,Fleet,Medium,64,0.3,Toyota,Camry,Platinum,2022,V6,Hybrid,Black,381447,2024-02-15,Fleet Sales,1,377632.53,Cash,117323,43,Fast-Moving,0.13,119100,525,Highway,2025-11-12,0,2520,10,Under Warranty,6333,2119,510855,693,57,4,1,6333.0,8452,0,Budget Conscious,0,4,1,2,0,0.09433742,353375.27003913565,-157479.72996086435,False,True
